ID	keys	en	fr	zh	ja	ko	zh_TW	ru	pl	es	pt	de	tr	it	th	vn
57	LEVEL_UP	Level up!	Niveau supérieur !	升级！	レベルアップ！	레벨 업!	升級！	Уровень!	Awans!	¡Más nivel!	Subiu de nível!	Levelaufstieg!	Seviye atlandı!	Nuovo livello!	เลเวลอัพ!	Cân bằng！
58	REROLL	Reroll	Randomiser	刷新	リロール	초기화	重骰	Поменять	Wymień	Repetir	Renovar	Neu würfeln	Yenile	Cambia	สุ่มใหม่	Cuộn lại
59	ITEMS	Items	Objets	道具	アイテム	아이템	道具	Предметы	Przedmioty	Objetos	Itens	Items	Eşyalar	Oggetti	ไอเท็ม	Mục
60	WEAPONS	Weapons	Armes	武器	武器	무기	武器	Оружие	Bronie	Armas	Armas	Waffen	Silahlar	Armi	อาวุธ	Vũ khí
61	STATS	Stats	Statistiques	属性	ステータス	능력치	數值	Показатели	Statystyki	Estadísticas	Atributos	Werte	İstatistik	Parametri	ค่าสถานะ	Thống kê
62	RUN_LOST	Run Lost	Partie perdue	战败	敗北	달리기 패배	落敗比賽	Неудачный забег	Przegrywasz grę	Partida perdida	Partida perdida	Durchlauf verloren	Kaybedilen Oyun	Partita persa	พ่ายแพ้	Chạy thất bại
63	RUN_WON	Run Won	Partie gagnée	胜利	勝利	달리기 승리	獲勝比賽	Удачный забег	Wygrywasz grę	Partida ganada	Partida vencida	Durchlauf gewonnen	Kazanılan Oyun	Partita vinta	ชนะ	Chạy thắng
64	RUN_STATS	Run Stats	Statistiques de la partie	比赛数据	統計	달리기 능력치	比賽數據	Статистика забега	Statystyki gry	Estadísticas de partida	Estatísticas da partida	Durchlauf-Statistik	Oyun İstatistikleri	Statistiche partita	สถิติการเล่น	Thống kê chạy
65	CHALLENGES_COMPLETED	Challenges Completed	Challenges Complétés	完成挑战	チャレンジ クリア	챌린지 완료	完成挑戰	Пройденные испытания	Wyzwania ukończone	Desafíos completados	Desafios concluídos	Abgeschlossene Herausforderungen	Tamamlanan Görevler	Sfide completate	เสร็จสิ้นการท้าทาย	Thách thức đã hoàn thành
66	CHARACTER_SELECTION	Character Selection	Sélection du Personnage	角色选择	キャラクターの選択	캐릭터 선택	角色選擇	Выбор персонажа	Wybór postaci	Selección de personaje	Seleção de personagem	Charakterauswahl	Karakter Seçimi	Selezione personaggio	การเลือกตัวละคร	Chọn ký tự
67	WEAPON_SELECTION	Weapon Selection	Sélection de l'Arme	武器选择	武器の選択	무기 선택	武器選擇	Выбор оружия	Wybór broni	Selección de arma	Seleção de arma	Waffenauswahl	Silah Seçimi	Selezione arma	การเลือกอาวุธ	Lựa chọn vũ khí
68	DIFFICULTY_SELECTION	Difficulty Selection	Sélection de la Difficulté	难度选择	難易度の選択	난이도 선택	難易度選擇	Выбор сложности	Wybór poziomu trudności	Selección de dificultad	Seleção de dificuldade	Schwierigkeitsauswahl	Zorluk Seçimi	Selezione difficoltà	การเลือกระดับความยาก	Lựa chọn khó khăn
69	RANDOM	Random	Aléatoire	随机	ランダム	랜덤	隨機	Случайно	Losowo	Al azar	Aleatório	Zufällig	Rastgele	Casuale	สุ่ม	Ngẫu nhiên
70	WISHLIST	Wishlist	Ajouter à la liste de souhaits	愿望单	ウィッシュリスト	찜 목록	願望清單	В список желаемого	Lista życzeń	Lista de deseos	Lista de desejo	Auf die Wunschliste	İstek Listesi	Lista dei desideri	รายการที่ต้องการ	Danh sách mong muốn
71	NB_WEAPONS	{0} weapons	{0} armes	{0}武器	武器 {0} 個	무기 {0}개	{0}武器	Оружие: {0}	Bronie: {0}	{0} armas	{0} armas	{0} Waffen	{0} silah	{0} armi	อาวุธ {0}	{0} weapons
72	NEW_ENDLESS_WAVE_HIGH_SCORE	New high score! You survived wave {0} on {1}{2} with this character. (endless mode)	Nouveau record ! Vous avez survécu à la vague {0} en {1}{2} avec ce personnage. (mode sans fin)	新纪录！你使用该角色在{1}{2}撑过了第{0}波敌袭。（无尽模式）	新ハイスコア！このキャラクターで、 {1}{2} の第 {0} 波を生き残りました（無限モード）。	새로운 최고 점수! 이 캐릭터로 {1}{2}의 웨이브 {0}에서 생존했습니다. (무한 모드)	新紀錄！你用這顆角色在{1}{2}撐過了第{0}波敵襲。（無盡模式）	Новый рекорд! Вы пережили волну {0} на уровне сложности «{1}{2}» с этим персонажем (режим «Без конца»).	Nowy najlepszy wynik! Udało ci się przeżyć falę {0} na {1}{2}, grając tą postacią (tryb Nieskończony).	¡Nuevo récord! Has sobrevivido hasta la oleada {0} en {1}{2} con este personaje. (Modo infinito)	Novo recorde! Você sobreviveu à onda {0} no {1}{2} com este personagem (modo Sem Fim).	Neuer Highscore! Du hast mit diesem Charakter Welle {0} auf {1}{2} überlebt. (Endlosmodus)	Yeni yüksek skor! {0}. Hücum sırasında {1}{2} zorluğunda bu karakterle hayatta kaldın. (sonsuz mod)	Nuovo record! Hai superato l'ondata {0} al livello di {1}{2} con questo personaggio (modalità Senza fine).	สถิติใหม่! คุณเอาตัวรอดในเวฟที่ {0} ใน {1}{2} ด้วยตัวละครนี้ (โหมดไม่มีที่สิ้นสุด)	Kỉ lục mới! Bạn đã sống sót qua làn sóng {0} trên {1}{2} với nhân vật này. (chế độ vô tận)
73	MENU_OPTIONS_GRAPHICS	Graphics Options	Options graphiques	图像设置	グラフィック設定	그래픽 설정	圖像設定	Настройки графики	Ustawienia grafiki	Opciones gráficas	Opções gráficas	Grafikeinstellungen	Grafik Ayarları	Opzioni grafiche	ตั้งค่ากราฟฟิก	Tùy chọn đồ họa
74	MENU_OPTIONS_MUSIC_VOLUME	Music volume	Volume de la musique	音乐音量	BGM音量	음악 음량	音樂音量	Громкость музыки	Głośność muzyki	Volumen de música	Volume da música	Musiklautstärke	Müzik	Volume musica	ระดับเสียงดนตรี	Âm lượng nhạc
75	MENU_OPTIONS_RESOLUTION	Resolution	Résolution	分辨率	解像度	해상도	解析度	Разрешение экрана	Rozdzielczość	Resolución	Resolução	Auflösung	Çözünürlük	Risoluzione	ความละเอียด	Nghị quyết
76	MENU_OPTIONS_SFX_VOLUME	Sound effect volume	Volume des effets sonores	音效音量	SE音量	효과음 음량	音效音量	Громкость эффектов	Głośność efektów dźw.	Volumen de efectos de sonido	Volume dos efeitos sonoros	Soundeffektlautstärke	Ses efektleri	Volume effetti sonori	ระดับเสียงเอฟเฟกต์	Âm lượng hiệu ứng âm thanh
77	MENU_OPTIONS_SOUND	Sound Options	Options sonores	声音设置	サウンド設定	음향 설정	聲音選項	Настройки звука	Ustawienia dźwięku	Opciones de sonido	Opções de som	Soundeinstellungen	Ses Ayarları	Opzioni audio	ตั้งค่าเสียง	Tùy chọn âm thanh
78	MENU_OPTIONS_WINDOWED	Windowed	Fenêtré	窗口模式	ウィンドウモード	창 모드	視窗模式	В окне	Okno	Ventana	Janela	Fenstermodus	Pencere modu	In finestra	หน้าต่างเล็ก	Cửa sổ hóa
79	MENU_OPTIONS_FULLSCREEN	Fullscreen	Plein écran	全屏模式	全画面	전체화면	全螢幕	Во весь экран	Pełny ekran	Pantalla completa	Tela cheia	Vollbild	Tam ekran modu	Schermo intero	เต็มจอ	Toàn màn hình
80	MENU_OPTIONS_CONTROLS	Controls	Contrôles	控制	操作方法	조작 방식	操作	Управление	Sterowanie	Controles	Controles	Steuerung	Kontroller	Comandi	การควบคุม	Kiểm soát
81	MENU_OPTIONS_SOUND_VOLUME	Volume	Volume	音量	音量	음량	音量	Громкость	Głośność	Volumen	Volume	Lautstärke	Ses Düzeyi	Volume	ระดับเสียง	Khối lượng
82	MENU_OPTIONS_SCREENSHAKE	Screenshake	Tremblements d'écran	屏幕震动	画面揺れ効果	화면 흔들림	螢幕震動	Тряска экрана	Zrzut ekranu	Temblor de pantalla	Tremor de tela	Bildwackeln	Ekran Titremesi	Scuotimento schermo	การสั่นของหน้าจอ	Rung màn hình
83	MENU_OPTIONS_MOUSE_ONLY	Mouse Only	Souris uniquement	仅限鼠标	マウスのみ	마우스만 사용	僅限滑鼠	Только мышь	Tylko mysz	Solo ratón	Apenas mouse	Nur Maus	Yalnızca Fare	Solo mouse	เฉพาะเมาส์	Chỉ chuột
84	MENU_OPTIONS_MANUAL_AIM	Manual Aim	Visée manuelle	手动瞄准	手動照準	수동 조준	手動瞄準	Целиться вручную	Celowanie ręczne	Apuntar manualmente	Mira manual	Manuelles Zielen	Manuel Hedef Alma	Mira manuale	เล็งด้วยตนเอง	Nhắm bằng tay
85	MENU_OPTIONS_VISUAL_EFFECTS	Visual Effects	Effets visuels	视觉效果	視覚効果	시각 효과	視覺效果	Визуальные эффекты	Efekty graficzne	Efectos visuales	Efeitos visuais	Visuelle Effekte	Görsel Efektler	Effetti grafici	เอฟเฟกต์ภาพลักษณ์	Hiệu ứng hình ảnh
86	MENU_DAMAGE_DISPLAY	Damage Display	Affichage des dégâts	伤害显示	ダメージ表示	대미지 디스플레이	傷害顯示	Показывать урон	Komunikat obrażeń	Mostrar daño	Exibição de dano	Schadensanzeige	Hasarı Göster	Mostra danni	แสดงความเสียหาย	Hiển thị thiệt hại
87	MENU_CHAR_HIGHLIGHTING	Character Highlighting	Surbrillance du personnage	突显角色	キャラクターのハイライト	캐릭터 강조	強調角色	Подсветка персонажа	Podświetlenie postaci	Resaltar personaje	Destaque de personagem	Charakterhervorhebung	Karakteri Vurgulama	Evidenzia personaggio	ไฮไลท์ตัวละคร	tô sáng ký tự
88	MENU_WEAPON_HIGHLIGHTING	Weapons Highlighting	Surbrillance des armes	突显武器	武器のハイライト	무기 강조	強調武器	Подсветка оружия	Podświetlenie broni	Resaltar armas	Destaque de armas	Waffenhervorhebung	Silahları Vurgulama	Evidenzia armi	ไฮไลท์อาวุธ	Đánh dấu vũ khí
89	MENU_FONT_SIZE	Font Size	Taille de la Police	字体大小	フォントサイズ	글자 크기	字體尺寸	Размер шрифта	Wielkość fontu	Tamaño de fuente	Tamanho da fonte	Schriftgröße	Yazı Boyutu	Dimensione font	ขนาดตัวอักษร	Cỡ phông chữ
90	MENU_BACKGROUND	Background	Fond	背景	背景	배경	背景	Фон	Tło	Fondo	Fundo	Hintergrund	Arka Plan	Sfondo	พื้นหลัง	Nguồn gốc
91	MENU_HP_BAR_ON_CHAR	HP bar on character	Barre de PV sur le personnage	角色头顶显示血条	キャラクターの HP バー	캐릭터 HP 바	角色身上顯示HP條	Шкала ОЗ персонажа	Pasek PZ bohatera	PS sobre personajes	Barra de PV no personagem	LP-Leiste am Charakter	Karakterin Sağlık göstergesi	Barra salute sul personaggio	แถบพลังชีวิตบนตัวละคร	Thanh HP trên nhân vật
92	REWARD	Reward	Récompense	奖励	報酬	보상	報酬	Награда	Nagroda	Recompensa	Recompensa	Belohnung	Ödül	Ricompensa	รางวัล	Phần thưởng
93	TIER_COMMON	Common	Commun	普通	コモン	흔한	普通	Обычная	Pospolita	Común	Comum	Gewöhnlich	Yaygın	Comune	พบบ่อย	bình thường
94	TIER_UNCOMMON	Uncommon	Peu commun	罕见	アンコモン	드문	罕見	Необычная	Niepospolita	Poco común	Incomum	Ungewöhnlich	Nadir	Insolita	ไม่พบบ่อย	không phổ biến
95	TIER_RARE	Rare	Rare	稀有	レア	귀한	稀有	Редкая	Rzadka	Raro	Raro	Selten	Ender	Rara	หายาก	Hiếm
96	TIER_LEGENDARY	Legendary	Légendaire	传奇	レジェンド	전설	傳說級	Легендарная	Legendarna	Legendario	Lendário	Legendär	Efsanevi	Leggendaria	ตำนาน	huyền thoại
97	NO_RECORDS_YET	None yet	Aucun pour le moment	尚无记录	なし	아직 없음	尚未	Еще нет	Brak	Ninguno	Nada ainda	Noch keine	Henüz yok	Nessun record	ยังไม่มี	chưa có
98	RECORDS	Records	Records	纪录	記録	기록	紀錄	Рекорды	Rekordy	Récords	Recordes	Rekorde	Rekorlar	Record	สถิติ	Hồ sơ
99	MAX_DIFFICULTY_BEATEN	Max difficulty beaten	Difficulté max vaincue	通关最高难度	クリアした最高難易度	최대 난이도 달성	過關的最高難易度	Макс. пройденная сложность	Najwyższy zaliczony poz. trud.	Mayor dificultad	Dificuldade máxima vencida	Höchste Schwierigkeit beendet	Bitirilen en yüksek zorluk seviyesi	Difficoltà massima superata	ผ่านระดับความยากสูงสุด	Độ khó tối đa bị đánh bại
100	MAX_ENDLESS_WAVE_BEATEN	Endless max wave	Sans fin vague max	无尽模式最高波数	敵無限波	무한 최대 웨이브	無盡模式最高波數	Макс. волна в «Без конца»	Maks. fala w trybie Nieskończonym	Mayor oleada infinita	Onda máxima (Sem Fim)	Höchste Endlos-Welle	Sonsuz maksimum hücum	Ondata massima (modalità Senza fine)	เวฟสูงสุดในโหมดไม่มีที่สิ้นสุด	Sóng tối đa vô tận
101	DIFFICULTY	Difficulty	Difficulté	难度	難易度	난이도	難易度	Сложность	Poziom trudności	Dificultad	Dificuldade	Schwierigkeit	Zorluk	Difficoltà	ระดับความยาก	Khó khăn
